,listing_url,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
1,https://www.etsy.com/listing/906950769/simple-baptism-dress-long-sleeve-muslin?click_key=b556bd0b2ea7f2ef5d04c206906dd48939dee574%3A906950769&click_sum=906d32a5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-2&cns=1,TinyLinenStories,11,Lithuania,0,0,130,0.0,0.0,0.0,0.0,0.0,10,Thank you very much for these great dresses. These were now for the baptism of our twins. In the summer we are at two weddings and I will order again for sure.Quality and workmanship are really great.Also the contact and the help with questions was super nice and fast.Gladly again soon.Greetings,This dress was amazing and gorgeous and perfect for my daughter’s baptism. The owner guided me to a smaller size and it fit perfectly. Thanks so much!,"A beautiful dress! High-quality processed, lovingly packaged and slyly shipped. I'm really excited when my daughter can carry it to her baptism",Super nice dress. Seller nice and by arrangement fast shipping!,40.0,0.0
2,https://www.etsy.com/listing/855755306/childs-christmas-dress-twelve-days-of?click_key=cd8a9ae3fa2c4f4287c9b53de6670b5997583906%3A855755306&click_sum=79b34e02&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-3&sts=1,SaraJamesKids,4,United Kingdom,0,0,118,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,94.12,20.08
3,https://www.etsy.com/listing/1210208600/sparkling-white-dress-with-a-train-for-a?click_key=fb4f4adfcf83a9aeed3fcf8e533f86bb445aa38d%3A1210208600&click_sum=72702b32&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-4&cns=1&sts=1,DressLittlePrincess,0,Romania,0,0,21,1.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,226.89,29.55
4,https://www.etsy.com/listing/780706111/flower-girl-dress-flower-girl-dress?click_key=eede665930d16449d32b21fd19669b013f315bb4%3A780706111&click_sum=845c2f19&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-5&frs=1,ColibriFashionStudio,0,Ukraine,0,0,1201,0.97,0.02,0.0,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,150.7,0.0
5,https://www.etsy.com/listing/603399424/baptism-dress-knit-baby-girl-bright?click_key=7c8d026db72bcaed8a5f4be69076630dbc636c11%3A603399424&click_sum=3145bc09&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-6&cns=1,Marumakids,8,Latvia,1,0,1592,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,42.0,6.0
6,https://www.etsy.com/listing/449195594/yellow-dress-linen-ruffle-dress-flower?click_key=ad7d3f8f2fbfdeac61c5eb1a356169720dc236e1%3A449195594&click_sum=71587315&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-7,NaturalHomeTreasures,7,Estonia,1,0,341,0.0,0.0,0.0,0.0,0.0,6,"The dresses were custom made with measurements I sent the seller.  She was a delight and easy to work with, as her replies were very prompt.  Dresses were absolutely gorgeous and looked like the picture.  Thrilled with this seller and would highly recommend to anyone!",It's adorable and fits my little girl great!,My expectations were exceeded by the seller.  Very responsive and timely delivery for a flower girl wedding dresses!  Without doubt- order from this seller!,N.A.,45.38,13.72
7,https://www.etsy.com/listing/737152113/blush-pink-flower-girl-dress-with-big?click_key=e383caa985a6e89c6a55bdda40d506eb577a0bd1%3A737152113&click_sum=5deab869&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-51-8,MillyWeddingshop,14,United Kingdom,1,0,2696,0.96,0.03,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,105.71,12.17
8,https://www.etsy.com/listing/801811019/white-tulle-dress-girls-dress-baptism?click_key=3887f3dfb5c20e579b916aa6a991fd4793c0080f%3A801811019&click_sum=bd53cd58&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-1&frs=1,StudioDeVi,17,Lithuania,0,0,40,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,65.0,0.0
9,https://www.etsy.com/listing/982451350/muslin-cotton-dress-for-baby-girl-double?click_key=1d7d4452d4d5559cc91672d96f4ede72aa9e0dcd%3A982451350&click_sum=17ea7156&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-2,TinyLinenStories,3,Lithuania,0,0,130,0.98,0.01,0.02,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,30.0,0.0
0,https://www.etsy.com/listing/1068825371/tulle-flower-girl-dress-special-occasion?click_key=7e64a816d329bfa4fa4bbce69e1133773d6d10ad%3A1068825371&click_sum=54aed144&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-3&pro=1,GavrylivDress,14,Poland,0,0,257,0.83,0.07,0.04,0.04,0.03,0,N.A.,N.A.,N.A.,N.A.,98.94,9.5
1,https://www.etsy.com/listing/558634706/corduray-girl-dress-with-peter-pan?click_key=186cbe019904dac6e88a13fb6ea0d36872356bdb%3A558634706&click_sum=8e47cb82&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-4&pro=1&sts=1,Lubukidz,12,Germany,0,0,2658,0.0,0.0,0.0,0.0,0.0,7,"Ordered the dress in light blue tweed. It looks beautiful. The material is great, the dress super sewn. Overall highly recommended. On-time delivery.","Beautiful, beautiful dress. Material, color, detail.",Beautiful!,"What beautiful clothes, we are consistently satisfied with quality, delivery and care.",44.91,4.95
2,https://www.etsy.com/listing/1266034494/girls-muslin-dress-butterfly-sleeves?click_key=a8f405ef18ebf15ac76b5419a65f97d9891e1237%3A1266034494&click_sum=87889137&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-5&sts=1,LillyRoseStories,7,Poland,1,0,643,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,35.0,6.0
3,https://www.etsy.com/listing/625678586/boho-lace-infant-flower-girl-dress-blush?click_key=6d2b42839c56fd113822b9dcb3b7f7043f102a22%3A625678586&click_sum=2c58d378&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-6&sts=1,NicolettesCouture,9,"Dubuque, IA",1,0,10779,0.0,0.0,0.0,0.0,0.0,11,SOOO ADORABLE!  Seller was very helpful in deciding sizes.  My little girl was between sizes and she responded to several messages with sizing and pictures to help me decide.  I would highly recommend this shop!,Fit perfect for my daughter's first birthday pics!!,Gorgeous dress for my 1 year old. More beautiful in person. Looks very detailed.,Beautiful! Perfect for my daughter’s first birthday! Love love love!,76.59,36.94
4,https://www.etsy.com/listing/1070424275/girls-linen-dress-ochre?click_key=b061fccd09ea4cbaf8cd5138026df5701130c8c3%3A1070424275&click_sum=369f8bee&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-7&sts=1,LillyRoseStories,6,Poland,1,0,643,0.0,0.0,0.0,0.0,0.0,8,Beautiful dress for my flower girl. Carefully packaged and with a sweet little treat included which made her feel very special.,"Absolutely beautiful! The lace detail is so feminine and lovely. I always love everything I buy from this shop. Their clothes are classic, well made and never disappoint!",An absolutely beautiful dress! Very happy with it. The shipment went fast. =),Absolutely beautiful! Using it for my fine art photography client closet.,39.0,6.0
5,https://www.etsy.com/listing/631094995/black-hydrangea-tulle-dress-with-flower?click_key=ca6e90b45310c4d626ddf90703e441f80921e54e%3A631094995&click_sum=1a29e226&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-52-8,TulleBoxofTreasures,45,"Ringgold, GA",0,0,468,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,105.49,47.49
6,https://www.etsy.com/listing/279841448/stunning-girls-summer-dress-linen-dress?click_key=553dde4882f09f13a07f7456da25f6a3536c6aa7%3A279841448&click_sum=a2edce14&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-1&pro=1&frs=1,DressinartShop,5,Lithuania,1,0,24,0.96,0.0,0.0,0.0,0.04,0,N.A.,N.A.,N.A.,N.A.,65.0,0.0
7,https://www.etsy.com/listing/787680428/sale-baby-girls-party-dress-baby-girl?click_key=37322dd1bdc804fa7e38e1f5246e58648bf29615%3A787680428&click_sum=68a4066f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-2,LadyVersus,5,United Kingdom,0,0,383,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,32.44,24.09
8,https://www.etsy.com/listing/1130391466/child-dress-sleeveless-dress-spinning?click_key=4b4441c3fe463a35df5511cbd164b74133bb8060%3A1130391466&click_sum=016ec606&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-3&sca=1&sts=1,AmigafoliesCouture,9,France,0,0,381,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,30.0,4.75
9,https://www.etsy.com/listing/946681065/bohemian-boho-flower-girl-dress-white?click_key=04316870ec9f6c912b5f600ba1b002e605a222c3%3A946681065&click_sum=f2ad996e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-4,MissDandyAtelier,9,Spain,1,0,983,0.0,0.0,0.0,0.0,0.0,40,"It was beautiful and shipped quickly. It was a little large around the body, but my daughter is pretty small so it wasn’t surprising.  I’m had it altered and it was perfect. We got so many compliments.","Stunning! My niece is wearing it as a flower girl dress for my wedding. She put it on and said ""OH, this is the one!"" so darling.  She looks like a princess.",This dress and belt were beautiful for my daughters First Communion and the seller was very helpful and made sure it arrived in time!,"The dress is really quite magical.Only with the sizes we had a bit of a hard time at the beginning, because the age indication does not typically match the size of our daughter. After consultation with Delia and taking measurements with my daughter, the problem seemed to be solved quickly and the dress went on the journey. The contact is super pleasant and always quick in answering all questions.The matching belt is also a real eye-catcher for the dress and fits super great. We are very happy with the purchase and are happy to recommend it.",52.5,10.0
0,https://www.etsy.com/listing/1180913777/sweat-dress-swivel-dress-flower-dress?click_key=f87cd75dd0ed45040c1c3fe0127e6ede9a640fed%3A1180913777&click_sum=b7e390db&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-5&sca=1&sts=1,FadenzauberbyAntje,4,Germany,1,0,572,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,35.0,3.0
1,https://www.etsy.com/listing/473229838/christening-gown-lola-baptism-gown?click_key=93a1b99aac018ce7c8bc8ffe5facb98f60bc03a7%3A473229838&click_sum=b3d6c43e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-6,AdoreBabyChristening,6,United Kingdom,0,0,550,0.0,0.0,0.0,0.0,0.0,4,Our angel looked divine on her Christening Day :: simply beautiful - and such wonderful service and excellent quality.,I can't thank you enough for this gorgeous christening dress. It is just beautiful. Had so many compliments. It fitted perfect. It made Lola's special day even more special. Thank you!!!,very nice dress.. we r amazed with the dress on our little one. it was absoultly like an angel. recomded seller.. great job. very satisfed. even the shipping arrived good timing,N.A.,206.86,21.9
2,https://www.etsy.com/listing/1072527160/spanish-style-tartan-dress-princess?click_key=41c8afea93130a22b5eab46af65b8fb555ce642b%3A1072527160&click_sum=d18605c3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-7,cutiesbyprettylilac,12,United Kingdom,0,0,48,0.9,0.08,0.02,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,86.88,21.9
3,https://www.etsy.com/listing/777851004/flower-girl-dress-18-months-12-months?click_key=a05f421c8eaa1dc6f8b6820bce00eaae8d96a36b%3A777851004&click_sum=35305743&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-53-8&pro=1,FairyFayRemeziuk,0,"Feasterville Trevose, PA",0,0,344,0.91,0.06,0.01,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,79.12,9.5
4,https://www.etsy.com/listing/1180635282/blue-sequin-flower-girl-dress-tutu-gown?click_key=691b0e1896307b245bf61af3bc92c8389f706bcf%3A1180635282&click_sum=68639e4c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-1&sts=1,MNRVGoods,11,"Dallas, TX",0,0,67,0.0,0.0,0.0,0.0,0.0,10,This is the most beautiful dress! Made with such high quality and the pictures don’t do it justice for how sparkly the sequin is! My baby looked so perfect. Thank you so very much!!!! Very satisfied!,"This is the most beautiful dress I have EVER seen. I saw it, and I just knew I needed it made into a ballgown for my daughter’s princess tea party. I paid extra for the customizations, and, MY GOD, did they come through!!! I don’t think ANYONE who saw her that day can say they’d seen a more beautiful dress! It was absolutely PERFECT. And they RUSHED IT. I had it within a week. I am a customer FOR LIFE!!!",Thank you! It’s beautiful! We love it and will be ordering more in the future. It’s so fancy and great quality. Keep up the amazing work!,I am speechless. The dress I received is perfect!! They went above and beyond to help with my custom order. I cannot thank them enough!!,37.67,47.49
5,https://www.etsy.com/listing/640223817/white-tulle-flower-girl-dresses-boho?click_key=5acaec050305db60ec91013f9e874a6225a41b5b%3A640223817&click_sum=f413991c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-2&sts=1,NicolettesCouture,10,"Dubuque, IA",1,0,10779,0.0,0.0,0.0,0.0,0.0,11,"This dress is absolutely adorable and so soft inside! The shop is INCREDIBLY helpful, with ALL of my questions 😉",One of the nicest dresses i've seen for a little girl. Can't wait to see our daughter in it. Thank you kindly,"Beautiful dress, great quality!",Love! Great quality and exactly what I wanted.,72.83,36.94
6,https://www.etsy.com/listing/855830142/girls-old-pink-twirl-dress-with-lace?click_key=b076348e6aa3366bdce3f42af7f4e10f5bb51b1d%3A855830142&click_sum=35d23a34&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-3,BORMANIS4kids,14,Belgium,1,0,225,0.95,0.04,0.0,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,53.0,9.0
7,https://www.etsy.com/listing/564625562/boho-flower-girl-dress-crochet-bohemian?click_key=0426c1f520f0641ad5a81bf2f129b5141c996b8e%3A564625562&click_sum=72894dec&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-4&sts=1,NicolettesCouture,10,"Dubuque, IA",1,0,10779,0.0,0.17,0.0,0.0,0.0,12,"Cute dress and super fast shipping!  We had the dresses within 1 week of
Ordering them!",Cute dress for our flower girl! Sizing was a little difficult to figure out since kids grow so fast but the exchange was handled easily. Really nice quality top with sequins and love the tutu skirt!,These dresses are so incredibly cute! A little more bling on the front than I expected but they will be so adorable on my flower girls. Loved how fast they shipped too!,I can't wait for my niece to wear this at my wedding!  It is good quality and the bearing and design is so so cute!,76.59,36.94
8,https://www.etsy.com/listing/1178998782/pink-lace-flower-girl-dresses-sheer-neck?click_key=9de1fd5d72d41cdf0ae407c489d0873a3536c838%3A1178998782&click_sum=2f019c8c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-5&frs=1,AmnigiftsStore,18,China,1,0,11,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,150.11,0.0
9,https://www.etsy.com/listing/674582550/linen-dress-girl-easter-toddler-dress?click_key=37299e5f119d459f33cd01e1961d29b58898f550%3A674582550&click_sum=2ad2f16c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-6&etp=1&sts=1,TsiomikKids,0,Ukraine,1,0,1467,0.99,0.01,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,65.3,12.66
0,https://www.etsy.com/listing/107986251/girls-summer-dress-d25-white-linen-blue?click_key=52bfd9787887ae703112774b2462a5bfd4c0c265%3A107986251&click_sum=8b9b5fbf&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-7,Maliposhaclothes,6,Latvia,0,0,353,0.91,0.05,0.01,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,46.0,11.0
1,https://www.etsy.com/listing/496196481/flower-girl-dress-first-comunion-dress?click_key=d8b5937b4357585012b6c1372871be329cf4e235%3A496196481&click_sum=b2221b21&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-54-8,gillygray,2,United Kingdom,0,0,427,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,175.18,10.55
2,https://www.etsy.com/listing/1187389876/age-3-puffball-pinafore-dress-and-lace?click_key=3f3e9c2182f1e9621a671ac0914e8429557c89a5%3A1187389876&click_sum=319d3d08&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-1&cns=1,beautiquetrish,0,United Kingdom,0,0,14,1.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,79.64,10.34
3,https://www.etsy.com/listing/1198108569/beach-flower-girl-dress-elegant-flower?click_key=67501b215734e883725138115f7130984f6e790b%3A1198108569&click_sum=c1dbe7cb&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-2&sts=1,SummerlyCollection,5,Australia,0,0,13,0.92,0.08,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,120.41,16.87
4,https://www.etsy.com/listing/678160298/sequin-flower-girl-dress-toddler-girl?click_key=22d57d953d38ec1ce3c42495519b06b756f86711%3A678160298&click_sum=25259ce2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-3&pro=1&sts=1,ThaliaSDesign,5,"Hacienda Heights, CA",1,0,4692,0.0,0.0,0.0,0.0,0.0,26,This was the most amazing dress for our photo shoot together. My daughter loved it!,"I got the all blush version of this dress and it is so beautiful! I can’t wait for my daughter to wear it!! The seller is amazing and went out of the way to answer all of my questions! I highly recommend this shop! **I ordered an 8 for my daughter and I finally tried it on. It’s a bit small in the chest, a little big in the waist. shes a 7/8 in normal clothes. I’m wishing I would have sized up**",My daughter wore this dress for my nieces quinceñera! She kept saying she was a princess all day long. Loved it!!!!,These dresses were perfect!! Fit was good and fast shipping!,32.63,57.17
5,https://www.etsy.com/listing/1038470112/elegant-white-satin-dress-flower-girl?click_key=405b4bbce34fb25d785533731989b13810b96002%3A1038470112&click_sum=b7138ab2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-4&sts=1,KevinFabricUS,17,"Palatine, IL",0,0,619,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,108.0,15.72
6,https://www.etsy.com/listing/1013923786/girl-dress-birthday-dress-girl-of-honor?click_key=57471781664cbe1dde8de40c54a4fcf8666e2812%3A1013923786&click_sum=f8166321&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-5&frs=1,UMUChildrensWear,5,France,0,0,1,1.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.0,0.0
7,https://www.etsy.com/listing/1310174089/manon-floral-dress-organic-cotton-girls?click_key=3a4ab605154a21eed01449c54562da90100db771%3A1310174089&click_sum=3ac4c2ab&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-6,MorganandLily,4,United Kingdom,0,0,113,0.99,0.01,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,79.64,6.57
8,https://www.etsy.com/listing/245755471/flower-girl-dress-flower-girl-blush-pink?click_key=4baa61b1ef390e2a2298ad2222e1b8d01a10916c%3A245755471&click_sum=1b4c71c1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-7,IsabellaCoutureShop,9,"Valley Village, CA",0,0,874,0.9,0.04,0.03,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,580.41,263.82
9,https://www.etsy.com/listing/792302860/pink-yellow-blue-baby-girls-party-dress?click_key=dda28a89777652fedc2209c9d69db07ec80718e9%3A792302860&click_sum=c6c4216f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-55-8,LadyVersus,5,United Kingdom,0,0,383,0.84,0.07,0.02,0.01,0.06,0,N.A.,N.A.,N.A.,N.A.,79.13,24.09
0,https://www.etsy.com/listing/522127058/christening-dress-baby-girl-baptism?click_key=eba7dd6a6ab4932d7992ae360fd50360b62badd8%3A522127058&click_sum=e8838ca0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-1&cns=1,AdoreBabyChristening,2,United Kingdom,0,0,550,0.0,0.0,0.0,0.0,0.0,6,"The dress, shoes, headband and frilly pants were even more gorgeous in person. Pamela was incredible to work with and made sure we had our items on time for our daughter’s Baptism. We were so pleased and received so many compliments on everything. Thank you so much!!!","This dress and matching bolero were just perfect. My daughter looked amazing and we received a lot of complements.  The customer service was excellent, especially in helping with sizing and delivery. I would highly recommend.","Beautiful dress, also bought knickers and headband to match. So happy we have bought to keep in the family ❤️",Such a beautiful dress! I can not wait for my daughter to wear this for her baptism. Seller was very responsive and helpful to any worries I had regarding delivery/sizing. Thank you again! 🤍,152.11,19.47
1,https://www.etsy.com/listing/584611193/romantic-tulle-flower-girl-dress-boho?click_key=2a003e166011fae549a59910745051372f09cb46%3A584611193&click_sum=d44a2bdf&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-2&sts=1,NicolettesCouture,10,"Dubuque, IA",1,0,10779,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,76.59,36.94
2,https://www.etsy.com/listing/1116853374/flower-girl-dress-ivory-flower-girl?click_key=386d7cf3ab8b84d9629e5896e4ec04ecafc4f044%3A1116853374&click_sum=418753d4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-3&pro=1&frs=1,BoutiqueDeCharme,0,Ukraine,0,0,1559,0.0,0.0,0.0,0.0,0.0,10,I purchased 3 of the same dress in different sizes all were made great and fit true to size they exceeded my expectations and were made with quality in mind if I were to ever need another dress like the ones this shop makes and sells I would definitely purchase again,Absolutely beautiful!!! Good quality and fast shipping. I paid extra to have it here on time and it came before expected date. Thank you!!!,Very beautiful! My daughter and I love this dress! It fit perfectly and arrived very quickly!,This dress is beautiful! My daughter loves it!!!,141.27,0.0
3,https://www.etsy.com/listing/715816434/handmade-pink-sparkly-tutu-heart-back?click_key=840884dce873e09cd0a5c15953def737d89abaff%3A715816434&click_sum=70014fd5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-4,Shopleilarae,18,United Kingdom,0,0,420,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,102.81,24.34
4,https://www.etsy.com/listing/956497798/flower-girl-dress-bohemian-flower-girl?click_key=f14bbdf4abb92b1195db24cfad6ade28d0d256ba%3A956497798&click_sum=27e4b203&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-5&pro=1&sts=1,Thelittlekitten23,8,"Elmer, NJ",1,0,7786,0.0,0.09,0.0,0.02,0.02,132,Really great quality dress! Super soft and non itchy (great for my 1 and 2yo flower girls!). The girls loved the dresses and couldn’t stop showing them off to everyone!,"Wonderful flower girl dress! Got so many compliments on how cute it was and it passed the ""twirl"" test all night.",When this dress arrived it took my breath away because the detail is absolutely stunning. My 4 year old (non-dress wearing) daughter wore this dress the entire day of the wedding and she said she loved it. She was twirling around and dancing with the bride all day. One note is that we needed to add a little ribbon to the back to keep the dress from falling off our daughters shoulders. That was a simple and easy addition and did not detract from our love of this dress!!,Stunning! The dress itself was just breathtaking. The dress fit my daughter absolutely beautiful. It was for her baptism and she looked lovely. Seller was helpful with my questions on measurements. Thank you so much!!,81.37,28.16
5,https://www.etsy.com/listing/636660956/white-or-custom-color-flower-girl-dress?click_key=b4b64631ccfc8d656057f7329d875e6c8ccc1a26%3A636660956&click_sum=ceeb7bfd&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-56-6&sts=1,MySweetQueenUS,14,"Naples, FL",0,0,297,0.0,0.0,0.0,0.0,0.0,10,"I ordered three of these white flower girl dresses for the three flower girls in my wedding. They truly exceeded every one of our expectations - they are absolutely STUNNING! It was a black-tie wedding and a very formal affair and these dresses did not disappoint. The quality of the material and workmanship was extremely high and the seller made the dresses exactly based on the girls’ measurements so they each came like a custom fit dress, fitting each like a glove. Everyone complemented them at the wedding. The back is adorable with a V shape back neckline with an adorable large bow at the bottom. The girls looked like true little princesses and they themselves were IN LOVE with the dresses. They are beautiful in every way! On top of that, the seller was extremely responsive and had great communication! DO NOT HESITATE TO BUY!!","Absolutely perfect!!!!  My daughter wore this for her First Communion, and it was precious.  Amazing quality, and super fast shipping.  The seller also had great communication.","We are in love!! The dress was made to her measurements and fits like a dream. The quality is exceptional, just a stunning gown!",😍😍😍😍😍 this dress is ABSOLUTELY gorgeous. The work and quality of this dress is EXCELLENT.  It looks just as it does in the pictures.. The only bad thing is that because of our current situation no one will get to see how beautiful my daughter looks in it. This seller was great at responding and answering all my questions and the shipping was quick.. I will definitely come back to purchase more dresses from her..,48.98,86.32
