listing_url,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
https://www.etsy.com/listing/606771149/clarice-gown-lace-christening-lace?click_key=21617e9618459b33660d1280271622bbe4ca8cb4%3A606771149&click_sum=289f21f8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-1&cns=1&sts=1,AnnaBouche,5,"Santaquin, UT",0,6206,1243,0.0,0.0,0.0,0.0,0.0,7,This was such a beautiful dress for my daughters baptism! We got so many compliments and shipping was incredibly fast.,I was looking for a special gown for my granddaughter’s baptism - and I’m sure I looked at hundreds!  I decided on this gown and is it stunning - the gown itself is made of a very comfortable fabric - I did not want anything stiff or stretchy - and I wanted gorgeous lace - this gown is everything I wanted and more.  High praise for this shop!,The prettiest dress for my baby girls blessing day! Shipping was so fast and the dress is just stunning!,Perfect dress for my daughter's baptism. Very high quality and detail. Dress was a perfect fit! Thank you so much!,93.12,16.22
https://www.etsy.com/listing/1061993567/minnie-mouse-inspired-dress-set-flower?click_key=8e57d3ae6933315f88f7c62aa0bbca5b300603ce%3A1061993567&click_sum=07c1a0a6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-2&frs=1,ipeqa,14,Turkey,0,738,186,0.0,0.0,0.0,0.0,0.0,9,Customer service was ABSOLUTELY amazing. I needed the dress done in a week and she got me it right on time ! 💜  it looked absolutely amazing on my daughter for her first birthday and we kept getting compliments on the dress. The ONLY thing I wasn’t happy with were the ears because of the material used and the gold on the ears didn’t match the gold on the dress but I just detached the bow and hot glued it on some ears that way she can still wear it! Other than that I was SUPER happy with my order !,I couldn’t be any happier with the results. The dress was beyond perfect. The communication with the seller was great as well. She replied quickly and the dress was delivered on time. Thank you so much!!,Without a doubt I loved the dress... would gladly buy 🥰🥰🥰❤️ again,Pretty outfit.Same as picture,174.47,0.0
https://www.etsy.com/listing/585734980/baby-girl-christening-dress-baptism?click_key=2ae8cea60fcd2884e40a830f5ad21fcd653a3a4a%3A585734980&click_sum=51da0810&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-3,MyPrincessAtelier,7,"Bronx, NY",0,839,226,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,119.53,25.57
https://www.etsy.com/listing/651170367/little-to-preteen-girl-rhinestone-pearl?click_key=83ac8a22e42d62352b1f521d08eb585c3967f734%3A651170367&click_sum=eb8df779&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-4&pro=1,AshburyCoCo,6,"Arcadia, CA",1,16323,2142,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.41,41.24
https://www.etsy.com/listing/642940655/holiday-dress-vintage-classic-christmas?click_key=5497b0daac0b83091bfb6f4d3c40daa7cd83b7df%3A642940655&click_sum=853a634a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-5,RosieCreekBoutique,0,"Machesney Park, IL",0,3203,812,0.95,0.03,0.0,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,72.98,17.08
https://www.etsy.com/listing/264963670/long-first-communion-dress-cotton-fabric?click_key=cf6d03424c97777d9c4e1d2a779cf91b180fad69%3A264963670&click_sum=9b479493&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-6,SUMACLOTHING,3,"Houston, TX",1,9650,1716,0.0,0.0,0.0,0.0,0.0,17,Gorgeous dress. Even more beautiful in person. The hand made details and fabric quality are superb.,"This dress is gorgeous!
Marcela had several conversations about the size and her advice was great! I appreciated the time she took to guide me. I am incredibly happy with this vendor and purchase!",Love this dress! It is exactly as described. They took care of every detail. Excellent customer service and it was delivered on time and in perfect conditions. 100% recommended.,"This dress exceeding my expectations.  I wasn't sure if the quality would be as pictured, but it was even better.  My daughter loved it, and she said it was very comfortable.  Thank you so much!",227.34,51.81
https://www.etsy.com/listing/869757413/girl-shirt-blouse-blouse-pink-shirt?click_key=e30149ceafe56ed1e89fb795e9ee9a0525885a2f%3A869757413&click_sum=e2ad450a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-7,Piccolaola,12,Poland,1,593,93,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,35.0,9.9
https://www.etsy.com/listing/682899309/freya-dress-lace-christening-lace?click_key=46bb3f1dba9f454e84f9cce1364a065a6dc303c9%3A682899309&click_sum=be63db3c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-154-8&sts=1,AnnaBouche,5,"Santaquin, UT",0,6206,1243,0.0,0.0,0.0,0.0,0.0,4,The dress is even more beautiful in person. My daughter got a lot of compliments on it.,The gown was beautiful! Fit just right for my daughter's baptism. 5 stars!,Really pretty. Was perfect for my daughter Christening. I just wish it would come with a slip though,N.A.,109.47,16.22
https://www.etsy.com/listing/265179168/baptism-dress-christening-dress-toddler?click_key=bb49d5a12c70585cf4ed102478a22ad1c388ef5c%3A265179168&click_sum=bf65e7c5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-1&sts=1,ZuliKids,2,"Mcminnville, TN",0,25525,4668,0.95,0.03,0.01,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,74.81,24.27
https://www.etsy.com/listing/1145323322/glow-in-the-dark-girls-space-twirly?click_key=260dc8430e26c854acd8dd60027cdbd174010ef6%3A1145323322&click_sum=36b94e9b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-2&sts=1,FiandMe,12,"Torrance, CA",1,7301,1485,0.0,0.0,0.0,0.0,0.0,6,"Such a cute dress. My 10 year old (soon to be 11 year old) wanted this to wear to her astronomy-themed birthday party at the museum. I purchased a size 12, as she is long and usually has to size up to 12 at other stores. I’d say it’s true to size for her. Material is stretchy but not too heavy. Glow works great, and the seller put in a sweet little note about garment care.",This is one of the cutest dresses. Fits my 3 yo very well and she *lights up* when she sees it glow in the dark. Excuse the bad pun but really she loves it and it couldn't be more perfect for her.,I thought it was a little expensive for what it is.. but she loved the gift so.. worth it,It is very difficult to get the entire dress to glow in the dark but the dress in and of itself is awesome and both my daughters love wearing it,52.85,30.67
